key	text	tooltip
quotes_people_quote_person_onscreen_saigo_takamori	Saigo Takamori, Imperialist samurai and bureaucrat (1828 - 1877)	true
quotes_people_quote_person_onscreen_imagawa_sadayo	Imagawa Sadayo (1326 - 1420)	true
quotes_people_quote_person_onscreen_orwell	George Orwell, author and journalist (1903 - 1950)	true
quotes_people_quote_person_onscreen_loyalist_oath	Imperialist oath	true
quotes_people_quote_person_onscreen_mahan	Captain A. T. Mahan, US Navy officer (1840 - 1914)	true
quotes_people_quote_person_onscreen_saigo_mission	Saigo Takamori, Imperialist samurai and bureaucrat (1828 - 1877), upon hearing of the Meiji overseas mission to overturn the "Unequal Treaties"	true
quotes_people_quote_person_onscreen_hojo_nagauji	Hojo Nagauji (1432 - 1519)	true
quotes_people_quote_person_onscreen_kato_kiyomasa	Kato Kiyomasa (1562 - 1611)	true
quotes_people_quote_person_onscreen_nabeshima_naoshige	Nabeshima Naoshige (1537 - 1619)	true
quotes_people_quote_person_onscreen_takayama_ukon	Takayama Ukon (1552 - 1615)	true
quotes_people_quote_person_onscreen_kondo_isami	Kondo Isami, commander of the Shinsengumi (1834 - 1868)	true
quotes_people_quote_person_onscreen_dogen_zenji	Dogen Zenji (1200 - 1253), Zen Buddhist teacher	true
quotes_people_quote_person_onscreen_death_poem	Japanese death poem	true
quotes_people_quote_person_onscreen_clausewitz	Karl von Clausewitz, German military theorist (1780 - 1831)	true
quotes_people_quote_person_onscreen_edward_neale	Lieutenant-Colonel Edward Neale, head of the British legation (1812 - 1866)	true
quotes_people_quote_person_onscreen_shimada_kai	Shimada Kai, lieutenant of the Shinsengumi (1828 - 1900), following the execution of Kondo Isami	true
quotes_people_quote_person_onscreen_matsuo_basho	Matsuo Basho (1644 - 1694)	true
quotes_people_quote_person_onscreen_ieyasu_constitution	Article 51 of the Constitution of the Warrior, Tokugawa Ieyasu (1543 - 1616)	true
quotes_people_quote_person_onscreen_toyotomi_hideyoshi	Toyotomi Hideyoshi (1536 - 1600)	true
quotes_people_quote_person_onscreen_matsudaira_katamori	Matsudaira Katamori, Military Commissioner of Kyoto (1836 - 1893), upon hearing of the suicides of the Byakkotai	true
quotes_people_quote_person_onscreen_tani_tateki	Tani Tateki, Imperialist samurai and bureaucrat (1837 - 1911), on the arrest of Kondo Isami	true
quotes_people_quote_person_onscreen_yamamoto_tsunetomo	Maxim from Hagakure (In the Shadow of the Leaves), Yamamoto Tsunetomo (1659 - 1719)	true
quotes_people_quote_person_onscreen_bushido_maxim	Maxim from Bushido (The Way of the Warrior)	true
quotes_people_quote_person_onscreen_keian_no_ofuregaki	Tenet of Keian no Ofuregaki (Edict of 1649)	true
quotes_people_quote_person_onscreen_tale_heike	Extract from The Tale of the Heike	true
quotes_people_quote_person_onscreen_ieyasu_constitution_2	Article 44 of the Constitution of the Warrior, Tokugawa Ieyasu (1543 - 1616)	true
